DN	TR	LR	IA	IQ	KS	GR	LS	DD	SR	EL	LA	RC	GI	KI	NL	HT	QR	LI	AM	AE	NM	PI	DI	VR	PG	LV	MD	GV	VD	LG	II	GE	NV	LE	EE	LL	NR	RA	QG	ED	PR	YL	TL	RR	LD	FG	GC	RL	SL	AT	PV	DE	AW	DG	PA	AL	KR	TS	YP	HL	LK	RY	QK	SF	CL	LN	GS	VE	VA	AG	DA	IC	DL	VS	TG	AN	GL	RE	VI	YR	SK	AC	EM	AQ	QQ	DK	AR	ES	KY	IM	MH	AP	SE	LP	GA	ER	PT	IL	PL	EQ	MV	SS	ET	LF	WE	TM	EK	VL	MM	MS	SI	IF	AA	VP	AD	NP	KL	DT	PD	IV	TD	TP	TY	VQ	YG	KD	HG	YQ	AK	CR	LC	KG	FD	YA	TK	YI	NS	TH	FA	HV	IK	LY	ME	VG	SG	ST	EI	MP	IS	VN	QA	AF	AV	MR	WV	DH	FR	SH	GY	QL	VV	PP	EY	TT	GQ	RT	FK	DQ	DM	QV	ID	AH	RG	CY	CG	SV	LH	PS	TA	EP	LQ	GH	IE	EV	GM	HA	SA	GG	VC	IR	EA	HY	HS	VF	SP	YD	RV	FS	QP	GD	RS	VM	TE	SW	NE	CD	RQ	EG	RW	TV	MK	KK	KF	RI	KP	NA	NF	KA	SC	TC	PE	DY	NY	LT	MG	MA	DV	QT	KE	SQ	FI	DP	QE	FH	NN	VH	WN	FL	DS	FE	VT	RK	YV	GK	EH	RM	GF	HF	SM	AI	NQ	MQ	YF	PQ	QD	HI	QY	KQ	RF	DR	LM	AY	QN	WL	DF	VY	NH	QS	HN	AS	QH	ND	KT	WP	SY	MY	PN	CV	NG	KM	WQ	IN	SD	YE	CK	HP	YY	GN	KV	NK	MI	IP	EF	RD	KN	GT	EN	MN	IT	NC	SN	FF	RP	IY	TF	EW	PF	CT	GP	NW	FV	WS	YK	CN	HC	KW	CQ	NI	PK	RN	HQ	IG	PM	MT	KH	QF	FQ	QM	VK	PH	FT	TI	CH	FY	QC	PC	DC	PW	HR	CA	FP	YS	FN	DW	HD	CP	FC	MF	IH	LW	PY	YT	WK	GW	HE	KC	TN	NT	EC	YC	WG	WF	HK	MC	CS	CM	CE	TW	QI	YH	YN	FM	WA	WR	RH	WT	TQ	VW	HM	CI	YW	HH	YM	HW	MW	WI	CC	QW	CF	IW	FW	CW	WD	WY	WH	WC	WW	WM	Classe
2	2	3	2	1	2	1	2	2	3	3	3	0	6	2	5	1	1	5	0	3	1	1	3	0	2	4	0	3	2	6	3	6	5	3	7	7	2	0	2	1	1	1	5	1	2	1	1	3	3	1	2	4	0	4	2	2	3	2	2	2	6	2	2	1	0	5	3	4	1	2	1	2	3	3	2	1	5	3	4	2	2	1	1	0	2	1	1	4	2	1	0	1	4	2	2	4	2	7	3	1	4	6	2	2	0	1	5	4	0	0	5	1	1	2	2	2	3	1	1	3	2	0	2	2	0	5	0	3	1	3	2	4	2	1	3	1	3	0	0	2	4	2	1	3	4	4	4	0	3	6	1	0	1	0	0	3	1	2	4	2	2	0	2	1	1	1	0	2	1	1	1	2	4	1	4	3	5	2	1	3	1	1	5	2	3	0	2	3	3	2	1	1	3	1	4	0	2	3	0	3	2	2	1	0	3	4	0	5	0	2	2	7	3	1	3	1	2	3	3	3	5	1	1	2	3	1	3	3	2	1	2	1	3	0	2	1	0	4	3	1	2	1	1	5	3	2	5	1	1	1	0	2	1	2	1	1	1	3	1	0	2	2	2	2	1	1	1	2	2	1	1	3	3	0	0	1	0	4	5	1	1	0	2	2	1	3	1	4	1	7	1	2	3	2	3	1	4	1	2	0	3	1	1	2	1	1	2	3	1	0	3	0	2	1	1	1	3	3	3	4	2	3	0	1	1	1	1	1	5	1	3	2	0	1	2	5	1	0	0	0	5	3	1	0	2	3	1	2	4	0	1	1	0	0	1	8	2	1	6	3	2	0	3	0	6	0	4	1	2	0	4	1	0	0	0	0	2	0	0	3	0	2	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	c2
3	4	3	2	0	2	3	2	3	2	4	1	0	6	2	5	0	1	4	0	3	2	2	2	0	2	5	0	3	2	6	5	7	2	3	8	7	2	0	3	2	1	1	7	2	2	1	0	1	5	1	2	7	0	0	3	3	4	2	3	3	7	2	4	0	0	6	2	3	1	2	2	3	3	3	4	1	5	3	4	2	3	1	2	0	1	1	1	5	2	1	0	1	3	2	2	2	2	4	3	0	5	3	2	2	0	1	3	4	0	1	5	2	1	2	2	2	3	1	3	2	1	1	2	2	0	6	0	3	2	1	3	1	2	1	2	1	4	0	0	1	5	3	2	2	3	6	5	0	4	5	1	0	0	1	0	3	1	1	3	1	3	0	1	0	1	0	1	2	1	1	1	3	4	1	4	4	3	1	1	3	1	1	6	1	4	0	3	3	2	3	1	1	2	1	2	0	3	4	0	2	3	2	1	0	2	4	0	9	0	1	2	5	2	2	3	0	2	4	3	3	3	2	2	3	3	1	2	3	2	4	1	2	3	0	1	1	0	4	3	0	2	3	0	3	2	2	3	1	1	1	2	2	1	2	0	0	1	3	1	0	1	2	3	1	2	2	0	2	2	1	0	4	3	0	0	0	0	3	4	1	1	0	3	2	3	2	1	3	3	4	1	1	4	3	5	1	2	2	2	0	2	1	1	3	2	1	1	5	2	0	4	1	1	1	1	1	3	4	3	1	2	2	0	0	0	1	0	2	4	1	3	1	0	1	2	4	3	0	0	1	4	4	1	0	2	3	1	2	2	0	1	1	0	0	1	7	2	2	6	3	2	0	3	0	4	0	4	1	1	2	4	1	0	0	2	0	1	0	0	3	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	c2
2	4	2	1	1	0	6	3	1	7	3	5	5	1	0	3	0	2	2	2	5	0	1	1	2	7	6	1	5	4	10	1	3	3	6	2	7	2	3	3	3	6	1	4	3	1	0	2	1	5	1	9	2	0	2	8	5	1	0	1	6	2	2	1	2	2	1	8	3	4	9	1	1	5	5	3	3	5	1	1	3	1	2	1	3	2	1	4	2	0	1	0	11	2	7	11	4	4	2	3	3	0	5	2	2	0	2	1	9	1	0	1	0	8	5	1	3	3	0	3	2	0	1	1	2	0	1	2	3	2	3	1	3	0	0	0	0	2	1	2	4	1	3	1	6	4	2	1	0	0	2	7	2	6	1	0	3	2	3	3	2	7	8	0	5	4	2	0	0	2	2	0	2	5	1	5	3	5	5	5	2	2	3	1	4	1	4	3	7	5	0	2	0	2	1	2	1	6	2	3	1	3	0	4	0	0	3	2	6	0	2	0	1	0	1	4	2	2	2	1	4	6	0	0	3	2	2	1	1	0	2	0	1	5	2	0	1	1	1	3	1	4	3	3	0	1	1	2	0	0	2	1	0	0	2	4	0	1	3	2	1	1	2	0	1	1	4	3	1	3	5	0	0	1	0	2	0	0	0	3	0	1	0	3	2	3	4	0	1	3	0	0	0	2	1	2	6	3	0	1	1	2	1	6	0	1	0	1	1	9	0	1	0	0	2	3	0	5	0	4	2	1	1	0	0	0	0	3	1	2	1	2	0	4	0	5	1	3	1	1	3	2	0	0	0	2	2	1	1	0	1	0	3	1	1	1	0	0	0	3	1	1	0	1	3	4	0	0	1	0	0	1	0	2	0	5	0	0	0	0	2	0	0	0	0	0	0	2	0	1	1	1	1	0	0	0	0	0	0	c2
1	2	3	0	2	0	3	6	0	6	5	4	2	1	2	4	0	3	3	2	1	0	3	1	1	8	5	1	5	2	8	0	3	3	7	3	2	4	3	4	2	8	0	3	3	1	0	4	3	3	2	5	3	0	3	4	7	3	2	1	3	2	2	4	3	2	1	10	3	8	5	2	0	6	5	4	2	5	5	3	3	4	0	0	2	3	3	1	3	0	1	0	7	3	6	7	1	5	1	6	5	1	4	3	2	0	1	0	5	0	1	4	1	6	4	4	2	2	2	3	3	0	4	1	2	0	3	3	3	4	2	1	2	1	3	3	1	1	0	1	4	0	4	0	4	5	6	2	0	3	3	2	1	4	0	0	2	3	2	2	3	6	10	0	1	4	0	0	0	0	1	2	1	1	2	4	3	1	2	0	3	4	3	1	4	1	2	4	5	5	0	1	0	2	1	1	0	5	3	2	0	4	0	3	1	0	3	2	6	0	4	0	0	2	2	10	1	1	2	3	5	4	0	0	1	0	1	2	1	0	1	1	2	3	0	1	1	1	1	3	1	3	3	2	1	1	1	1	0	0	0	3	0	0	2	4	0	2	2	1	0	0	0	3	2	1	2	4	0	1	5	2	1	0	1	2	2	2	1	3	0	0	1	1	2	1	1	0	1	5	1	0	4	2	3	3	9	2	0	1	2	3	1	4	2	4	0	0	1	4	1	3	0	0	4	2	0	3	1	5	1	0	3	0	1	1	1	2	0	7	2	1	0	4	2	2	2	2	0	0	2	1	2	0	0	2	4	2	0	0	3	0	3	0	1	2	3	3	0	3	3	2	0	2	0	3	1	2	0	1	0	0	0	1	1	1	1	1	1	0	1	0	0	0	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	c2
0	3	4	2	1	1	5	5	1	4	3	5	5	1	1	4	0	0	2	3	1	2	0	3	4	5	4	0	4	0	8	1	4	1	2	1	8	1	1	6	2	4	1	5	7	6	0	3	5	2	1	1	1	0	6	4	3	1	3	0	3	1	1	0	2	4	3	7	6	3	7	2	3	4	2	6	0	5	5	3	2	1	1	0	3	1	1	1	1	2	1	0	4	1	8	9	4	4	0	5	3	1	6	5	4	0	0	1	6	1	0	3	0	5	1	4	2	4	2	3	4	0	2	1	4	2	1	3	1	1	4	4	2	0	0	1	1	1	2	4	1	0	0	2	2	8	4	0	0	2	4	0	3	4	2	1	4	0	2	1	6	2	6	2	1	1	2	1	0	0	4	1	0	6	3	5	4	2	3	1	6	1	3	0	3	1	1	3	12	1	1	2	0	3	1	1	0	1	5	1	6	2	0	3	0	3	3	4	5	2	1	0	1	1	2	1	0	3	0	3	3	3	0	0	3	1	1	2	1	2	2	0	2	4	0	0	2	1	2	1	1	3	4	4	4	0	0	4	1	0	1	1	0	0	3	2	0	1	2	1	2	1	1	1	1	0	1	1	3	1	1	1	1	1	0	1	0	3	1	1	0	0	1	4	2	4	1	2	5	0	2	0	1	0	1	1	6	0	0	0	1	3	0	1	2	2	0	0	2	7	0	2	0	2	0	1	0	3	3	0	0	3	1	0	0	1	1	1	1	0	2	1	0	0	2	3	0	4	1	2	0	0	0	3	1	1	3	1	0	1	1	0	0	0	2	1	3	1	1	4	1	4	0	1	1	8	0	0	1	0	1	1	0	2	0	1	1	2	0	0	2	0	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	c2
0	4	3	4	1	2	5	4	1	5	3	5	5	1	1	4	0	0	2	3	1	2	0	3	4	3	3	0	4	0	9	1	4	1	2	1	8	0	1	4	2	6	1	6	8	6	0	3	4	1	1	1	1	0	6	4	5	1	3	0	4	1	1	0	2	4	3	8	6	2	6	2	3	4	2	6	0	4	4	3	2	1	1	0	3	0	1	1	1	2	1	0	2	2	9	8	4	3	0	6	3	1	7	5	4	0	0	1	5	1	0	3	0	5	1	4	2	5	2	2	4	0	2	1	4	2	1	3	0	1	4	4	2	1	0	1	1	0	2	3	2	0	0	2	2	8	5	1	0	2	4	1	2	4	2	1	4	0	1	1	4	2	6	2	0	1	2	2	0	0	3	1	1	10	3	5	4	3	3	1	5	1	3	0	2	1	1	3	10	1	1	2	0	2	1	3	0	1	5	1	6	3	0	3	0	3	3	6	6	1	1	0	1	1	2	2	0	3	0	2	3	4	0	0	3	1	1	2	1	3	2	0	2	2	0	0	2	1	2	2	1	3	4	4	4	0	0	4	1	0	2	1	0	0	3	3	0	1	1	1	2	1	1	1	1	0	1	1	4	1	1	1	1	1	1	1	0	3	1	1	0	0	1	4	2	4	1	2	6	0	2	0	1	0	1	1	6	0	0	0	2	3	0	0	2	2	0	0	2	6	1	2	0	2	0	1	0	3	3	2	0	2	1	0	0	1	1	0	1	0	1	1	0	0	2	3	0	4	0	2	0	0	0	2	1	1	3	1	0	1	1	0	0	0	2	1	3	1	1	4	1	2	0	1	1	8	0	0	1	0	2	1	0	2	1	1	1	0	0	0	2	0	2	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	c2
1	1	0	2	1	2	5	1	0	2	1	1	4	2	0	2	0	0	2	2	1	1	0	1	0	2	1	0	4	1	4	1	2	0	0	1	3	1	1	1	2	2	3	4	3	3	2	2	0	2	0	1	1	0	5	3	1	0	1	0	0	1	1	1	1	4	3	5	2	0	2	1	4	1	1	5	1	1	1	1	0	2	2	0	1	0	0	0	1	2	1	0	0	0	4	4	0	2	0	3	1	0	2	0	1	0	0	3	3	1	1	1	0	2	2	0	0	2	1	2	1	0	1	0	0	1	1	2	0	0	3	3	2	0	0	0	0	0	1	0	0	0	0	1	0	4	1	1	0	1	1	0	1	1	0	0	1	0	2	3	0	1	1	2	1	3	1	2	0	0	1	0	0	6	1	5	2	1	2	0	1	1	0	2	0	1	1	2	8	2	1	1	0	2	0	3	1	0	2	0	3	1	0	1	1	4	3	2	2	0	1	0	1	2	0	3	0	1	0	3	1	2	0	0	0	0	1	2	2	0	0	1	2	0	0	0	0	2	1	1	0	1	0	1	2	0	0	3	0	1	2	0	0	2	2	3	0	0	2	1	4	0	1	3	0	0	1	0	0	0	2	0	0	1	0	0	0	1	0	3	0	0	0	3	2	4	1	0	4	0	3	1	1	0	2	1	5	0	0	2	2	2	0	0	0	1	1	0	1	2	1	0	0	1	1	0	0	0	5	1	0	1	5	0	0	0	0	0	0	0	0	0	0	2	2	2	1	4	0	0	0	0	1	2	0	1	4	2	0	0	2	0	0	0	1	0	3	1	0	3	0	2	0	1	1	8	0	0	0	1	1	0	0	0	1	1	1	0	0	0	2	0	1	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	c2
5	1	5	2	1	5	3	1	1	4	3	11	2	4	2	3	1	4	5	1	0	0	2	1	5	4	5	2	6	3	6	1	2	4	5	3	6	6	4	7	1	5	4	6	2	2	5	2	6	5	3	3	1	0	4	10	5	2	2	3	2	5	1	2	4	3	5	3	4	1	5	2	3	4	9	3	2	9	4	3	1	3	1	1	2	2	3	8	3	1	2	0	8	0	7	5	2	0	4	10	1	1	4	5	3	1	0	4	5	0	1	1	0	4	3	6	3	4	1	3	4	2	2	0	0	1	3	3	0	6	2	3	3	1	0	2	1	2	5	1	3	1	0	0	1	5	5	1	1	2	1	3	0	5	2	0	1	0	2	3	2	2	7	0	4	2	2	0	1	2	1	0	4	8	2	5	5	3	3	3	2	4	5	3	4	3	1	4	6	3	4	2	1	2	4	2	0	2	1	2	3	2	1	1	0	2	3	4	2	0	1	2	2	2	2	7	4	1	1	5	3	4	0	1	2	1	3	2	2	1	2	0	4	0	0	1	1	2	1	5	2	3	6	2	5	0	0	3	0	1	0	2	1	1	4	3	0	1	1	1	1	1	1	2	0	0	4	3	2	2	5	0	1	2	0	2	0	2	2	2	1	0	1	2	0	1	1	1	2	2	1	0	2	3	2	3	7	1	3	0	2	1	0	8	0	0	0	3	3	2	0	2	0	1	2	3	0	8	4	1	2	1	3	2	0	0	0	3	1	2	2	3	4	2	1	5	2	2	0	1	3	3	1	1	1	3	1	2	0	0	3	1	1	0	0	4	5	4	1	3	1	1	0	1	1	4	1	4	1	0	1	1	0	2	1	1	0	1	1	0	1	0	1	0	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	c2
3	2	3	2	2	3	3	4	1	7	3	6	3	5	3	2	2	4	5	1	5	1	3	2	2	10	6	2	6	2	4	0	2	1	7	3	8	5	8	8	2	4	4	6	3	2	5	2	4	8	1	1	0	0	3	12	4	2	3	0	1	5	0	1	0	3	2	3	3	2	4	4	3	5	5	2	3	6	2	2	1	2	1	0	2	3	3	7	2	1	3	0	10	0	6	5	4	0	4	7	2	1	2	3	2	0	2	4	4	0	2	4	0	5	3	3	1	3	1	3	2	4	5	1	2	1	6	3	0	4	3	3	3	0	0	2	1	2	4	1	3	2	0	2	2	5	3	1	1	4	1	4	2	5	2	0	3	0	2	2	5	3	4	0	4	4	3	0	1	1	1	1	4	7	2	5	2	3	6	3	3	3	4	2	3	5	0	3	6	2	4	2	1	2	2	5	0	2	1	0	3	0	1	1	0	1	3	3	4	0	2	1	1	2	2	5	4	1	0	3	2	3	0	0	5	1	3	3	2	0	3	0	5	2	0	1	2	1	1	4	2	2	7	2	5	0	1	4	1	2	0	1	1	1	4	2	0	0	2	0	1	2	2	2	0	0	4	3	3	3	5	1	1	3	0	1	0	0	2	3	1	0	0	2	1	0	3	1	2	1	2	0	3	3	2	2	8	1	3	0	2	2	0	8	0	0	0	3	4	4	0	1	0	1	2	3	0	6	4	2	2	2	2	2	2	1	0	2	1	2	3	3	1	2	1	4	1	2	0	1	3	2	1	2	1	3	1	2	1	0	2	1	0	0	0	3	7	4	2	2	1	1	0	3	2	4	0	3	0	0	1	1	0	1	1	2	0	0	1	0	1	0	1	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	c2
0	3	4	1	2	1	6	2	2	3	6	2	3	1	0	0	3	5	0	0	1	2	2	0	2	15	12	1	3	2	11	1	2	1	9	2	15	3	5	5	0	4	1	6	4	6	1	0	5	10	1	0	0	1	5	7	8	0	4	0	4	3	0	1	1	2	4	7	3	5	5	1	3	10	5	3	1	8	3	1	3	1	1	0	8	2	0	2	2	1	1	1	5	4	15	6	3	5	2	11	3	0	4	2	1	1	0	2	5	0	0	5	0	3	2	2	2	1	1	4	1	1	3	0	0	0	0	3	2	2	2	2	1	0	2	2	0	2	0	0	0	1	1	1	2	7	2	1	0	3	2	2	2	2	1	2	4	1	1	2	6	4	11	0	2	3	2	0	0	0	1	2	2	5	2	5	1	3	7	2	5	6	4	0	1	2	0	1	3	3	2	3	0	3	0	3	0	4	3	4	6	2	1	3	4	0	4	0	2	0	3	0	1	0	2	2	1	2	3	4	5	4	0	0	4	1	2	4	4	0	2	0	2	1	0	0	2	0	3	5	1	3	1	1	0	1	0	1	0	0	2	0	0	0	3	2	2	1	0	0	0	0	0	3	0	3	0	0	2	0	4	1	0	2	1	3	0	2	1	1	0	1	0	2	0	0	1	0	3	1	0	0	1	1	5	0	6	2	0	0	4	2	1	7	0	1	0	0	3	12	0	1	0	0	0	1	0	8	1	0	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0	6	4	4	0	1	4	0	0	0	0	2	5	2	1	0	3	0	1	0	2	1	1	0	1	1	1	1	0	0	0	4	1	1	0	0	0	0	0	2	2	2	1	4	1	0	2	1	0	0	1	0	0	3	0	0	0	0	0	0	2	0	0	0	0	c2
2	3	3	1	2	2	5	4	1	4	5	4	3	1	1	1	1	3	3	0	0	2	0	1	2	16	8	1	3	3	12	0	3	1	10	2	17	2	4	3	0	4	1	4	2	5	1	0	7	12	1	2	1	1	4	8	8	1	3	1	1	3	0	0	1	2	4	8	1	4	3	0	1	9	2	3	3	8	0	2	2	0	2	1	6	3	0	2	2	1	1	1	8	4	10	5	4	4	1	7	3	2	9	1	1	0	0	1	7	0	3	3	0	3	2	2	2	1	1	6	3	4	0	0	3	0	0	3	1	1	3	5	1	0	1	3	0	2	0	0	1	0	1	2	2	6	2	0	1	2	1	2	1	2	1	2	4	0	1	2	7	3	11	0	1	2	3	0	0	0	0	0	2	4	1	5	2	2	6	2	1	5	7	1	2	2	2	1	3	3	2	6	0	3	0	8	0	3	3	7	5	2	1	2	3	0	4	3	3	1	1	0	0	0	2	2	1	2	2	6	2	5	0	0	1	1	1	4	2	0	3	0	2	1	0	0	0	0	2	6	1	3	3	0	0	0	1	1	1	1	1	0	0	0	3	3	0	1	0	0	1	0	0	3	1	3	0	0	2	1	9	3	1	0	0	3	0	1	0	1	0	0	0	2	0	1	3	0	3	0	0	0	1	1	3	0	5	1	0	0	4	2	1	7	0	1	0	0	1	10	0	1	0	0	0	1	0	7	1	0	0	1	2	3	2	0	0	2	1	0	1	1	0	1	0	5	5	3	0	3	6	1	1	0	0	2	5	1	1	0	2	0	1	0	2	1	1	0	1	2	0	2	0	0	1	4	2	1	0	0	0	0	0	2	1	0	1	3	1	0	2	1	1	1	0	0	0	3	1	0	0	0	0	0	1	2	0	0	0	c2
2	3	6	1	2	1	7	3	1	6	5	2	2	1	1	2	1	4	2	0	0	2	1	1	2	15	10	1	3	3	13	0	4	1	10	1	16	2	5	3	0	3	1	4	2	6	1	0	7	10	1	1	2	1	6	8	7	1	3	1	1	2	0	0	1	3	4	7	1	5	2	1	2	11	3	2	3	9	0	1	3	1	2	1	7	4	0	1	0	1	1	1	7	3	11	5	3	4	2	8	3	2	9	2	1	0	0	1	6	0	2	3	0	4	3	1	2	1	1	7	3	4	0	0	3	0	0	3	1	1	2	4	1	0	0	3	0	3	0	0	0	0	1	1	2	6	2	0	2	0	1	1	2	2	1	2	2	0	0	0	9	4	12	0	1	1	3	0	1	0	1	0	1	3	1	5	1	1	6	2	1	7	5	1	4	2	1	1	2	3	2	5	0	3	0	8	0	2	3	7	5	4	0	4	3	0	5	1	2	2	1	0	0	0	2	3	1	2	1	5	2	5	1	0	2	1	1	2	2	0	1	0	2	1	0	0	0	0	2	5	1	3	2	0	0	0	1	1	0	0	2	2	0	1	3	3	1	1	0	0	0	0	0	3	0	3	0	1	3	0	8	1	1	0	1	4	0	1	0	1	0	1	1	1	0	1	0	0	4	0	0	0	0	1	4	0	5	3	0	0	4	2	1	8	0	1	1	0	1	10	0	2	0	0	1	2	0	7	1	0	1	1	3	2	1	0	0	2	1	0	1	1	0	2	0	6	5	3	0	1	5	1	0	0	0	2	3	1	1	0	2	0	2	0	2	1	1	0	1	2	0	2	0	0	0	4	2	0	0	0	0	0	0	3	1	1	1	4	1	0	2	1	1	1	0	0	0	3	1	0	0	0	0	0	2	1	0	0	0	c2
4	1	1	2	3	4	3	7	4	3	4	6	1	2	0	1	0	3	3	0	6	1	1	4	2	5	7	3	3	8	3	2	4	2	3	6	6	1	2	1	6	2	5	3	1	4	3	0	3	6	1	3	2	1	5	3	1	5	5	2	1	4	1	2	3	2	2	2	2	1	1	2	0	5	3	2	1	4	2	3	2	4	1	1	2	2	3	0	5	1	1	0	6	4	1	2	4	0	4	1	4	0	4	4	4	0	0	6	3	0	0	3	1	3	2	4	0	6	4	4	1	4	1	1	2	2	4	1	1	2	1	0	4	2	0	3	0	8	2	0	2	2	1	0	5	3	6	0	0	0	1	0	0	1	1	0	4	0	2	2	2	5	3	2	2	0	0	4	2	2	0	2	2	1	0	2	4	0	3	2	3	4	2	5	1	0	0	3	2	6	3	3	1	1	1	5	1	6	6	1	1	2	1	2	1	5	2	2	2	0	3	1	3	1	3	3	3	2	3	2	3	1	1	2	6	2	1	3	2	3	1	1	7	5	1	2	2	0	3	5	3	2	2	3	9	1	2	4	1	1	1	0	0	0	2	3	1	1	2	4	3	0	2	2	0	3	1	0	3	1	3	1	2	2	0	2	2	3	2	1	2	1	3	3	1	5	2	1	3	6	2	0	3	0	3	7	1	1	1	0	2	4	1	1	3	2	0	5	3	1	0	2	0	2	2	1	1	2	4	4	2	2	0	1	0	1	2	1	0	4	1	2	3	0	1	1	2	1	0	2	2	2	1	0	0	1	2	2	1	0	1	1	1	0	0	2	4	1	4	5	1	0	0	0	0	2	0	2	0	2	0	2	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	3	0	1	0	2	0	3	0	0	0	0	0	c2
3	1	2	2	2	4	2	6	4	4	4	7	0	1	0	3	0	2	5	1	7	1	1	4	3	5	6	2	4	8	3	1	4	0	4	8	6	0	2	1	5	3	5	4	3	4	2	0	4	5	2	2	1	1	4	2	2	6	3	1	2	4	0	2	4	2	3	3	0	1	3	3	0	4	3	1	2	4	2	1	1	4	1	1	2	1	3	0	5	2	1	0	4	6	1	3	4	1	5	2	4	0	4	3	3	0	0	5	3	1	0	4	1	4	2	4	2	6	5	2	1	4	1	1	3	2	4	1	1	2	1	0	4	2	0	3	0	8	2	0	2	2	1	0	4	5	5	0	1	0	1	1	0	1	1	0	4	0	2	2	1	4	3	2	3	0	0	3	2	2	0	3	3	1	0	2	3	0	2	2	4	5	2	6	1	0	0	4	2	6	2	4	0	2	1	4	1	7	8	1	3	2	1	2	1	2	2	1	1	0	4	0	3	1	3	4	3	1	4	2	3	1	1	2	6	2	1	3	1	3	1	1	4	6	1	2	1	0	2	6	3	3	2	3	8	1	2	3	2	1	1	0	0	0	2	3	1	1	2	4	3	0	2	1	0	4	1	0	4	1	3	1	2	2	0	1	2	4	3	1	2	1	3	3	1	6	2	1	2	4	2	0	2	1	1	5	1	1	1	0	2	3	1	1	3	2	0	5	3	1	0	3	0	3	1	1	1	2	5	4	3	1	1	0	0	0	2	1	0	5	0	1	3	0	1	1	3	1	0	1	2	3	1	1	0	1	2	2	1	0	1	1	0	0	0	2	4	1	4	5	1	0	0	0	0	2	0	1	0	2	0	2	0	0	1	2	0	0	0	0	1	0	1	1	0	0	1	3	0	1	0	2	0	3	0	0	0	0	0	c2
3	1	3	2	2	4	2	7	4	4	4	6	0	1	0	3	0	3	4	1	7	1	1	4	3	7	6	2	5	7	3	1	4	0	4	8	6	0	2	1	5	2	5	4	2	5	2	0	4	6	2	2	1	1	4	2	2	6	3	1	3	4	0	2	3	2	3	4	0	1	2	3	0	4	3	1	1	4	2	1	1	4	1	1	2	1	3	0	5	2	1	0	4	6	1	2	4	0	4	2	4	0	4	3	4	0	0	5	3	1	0	4	1	4	2	5	2	6	5	2	1	4	1	1	3	2	4	1	1	2	1	0	4	1	0	3	0	8	2	0	2	2	1	0	4	5	4	0	1	0	1	1	0	1	1	0	4	0	3	2	1	4	3	2	3	0	0	3	2	2	0	3	2	1	0	2	3	0	2	1	5	5	2	6	1	0	0	5	2	6	2	3	0	2	1	4	1	7	8	1	3	2	1	2	1	2	2	2	1	0	3	0	3	1	3	4	3	1	4	2	3	1	1	2	6	2	1	3	1	3	1	1	4	6	1	2	1	0	3	6	3	3	2	3	8	1	2	3	2	1	1	0	0	0	2	3	1	1	2	4	3	0	2	1	0	4	1	0	4	1	3	1	2	2	0	1	2	4	2	1	2	1	3	3	1	6	1	1	2	4	2	0	2	1	1	5	1	1	1	0	2	4	1	1	3	2	0	5	3	1	0	3	0	3	1	1	1	2	5	4	3	1	1	0	0	0	2	1	0	5	0	1	3	0	1	1	3	1	0	1	3	3	1	1	0	1	2	2	1	0	1	1	0	0	0	2	4	1	4	5	1	0	0	0	0	2	0	1	0	2	0	2	0	0	1	2	0	0	0	0	1	0	1	1	0	0	1	3	0	1	0	2	0	3	0	0	0	0	0	c2
